Name,PoseNum,ZDock Score,ZRank Score,Cluster,ClusterCenter,ClusterSize,Density,E_vdw1,E_elec1,E_vdw2,E_elec2,E_sol,E_RDock,clash
Pose1899,1899,17.560,77.272,55,0,11,11.000,-145.056165,-4.36992723,-140.781036,-2.27421265,15.6,13.553208615,0
Pose933,933,18.440,-8.057,10,0,24,17.000,-91.0354767,-2.58373368,-94.0053997,2.83736535,11.1,13.653628815,0
Pose571,571,20.400,-25.571,1,0,70,23.000,-132.79621,0.483555377,-126.653725,-4.48630101,17.7,13.662329091,0
Pose614,614,17.420,-23.413,37,0,15,8.000,-110.952808,-2.42104892,-135.492685,-0.361553357,14.0,13.6746019787,0
Pose1754,1754,18.760,50.753,2001,0,1,2.000,-172.607024,-6.89971169,-164.249849,-1.56786089,15.1,13.688925199,0
Pose552,552,17.100,-26.870,2001,0,1,10.000,-125.430052,-1.42106714,-128.914353,-7.2838782,20.3,13.74450962,0
Pose1862,1862,18.300,67.091,13,0,24,23.000,-84.0380289,-8.36083233,-130.830556,-6.37886507,19.5,13.759021437,0
Pose622,622,17.660,-22.868,7,0,26,13.000,-102.290706,1.03288371,-108.980091,1.2969389,12.6,13.76724501,0
Pose1180,1180,16.760,4.458,15,0,23,23.000,-108.51397,-7.25905479,-104.389326,-10.3504518,23.1,13.78459338,0
Pose1784,1784,16.800,55.051,58,0,10,10.000,140.349482,1.17571907,-98.9373441,-12.3180893,24.9,13.81371963,0
Pose1248,1248,16.760,7.873,39,0,14,7.000,-86.574435,-3.46986966,-112.488883,1.36768111,12.6,13.830912999,0
Pose924,924,19.180,-8.489,27,0,18,17.000,-82.2994034,-5.22422546,-120.082613,0.487921479,13.4,13.8391293311,0
Pose1749,1749,16.580,49.312,2001,0,1,4.000,153.325484,9.532706422E-03,-131.877427,-5.57929608,18.9,13.878633528,0
Pose1110,1110,16.920,0.992,2001,0,1,2.000,-98.1795874,-1.77318764,-105.048689,-0.226464569,14.1,13.8961818879,0
Pose1262,1262,16.660,8.622,2001,0,1,5.000,-87.347584,-3.22012038,-88.1046494,9.02727032,5.8,13.924543288,0
Pose686,686,17.740,-20.190,10,0,24,19.000,-84.6164341,-1.52919357,-104.56807,3.26396419,11.1,14.037567771,0
Pose1912,1912,17.500,80.688,89,0,7,6.000,439.946738,-3.29461765,-97.4581417,-2.95191449,16.7,14.043276959,0
Pose1790,1790,18.120,55.971,37,0,15,14.000,161.566414,-0.838664867,-135.117969,-7.37120153,20.7,14.065918623,0
Pose1313,1313,16.640,11.573,2001,0,1,5.000,-87.0578489,1.81654472,-113.477759,-10.338853,23.4,14.0950323,0
Pose1653,1653,16.860,37.202,2001,0,1,9.000,-4.4133586,1.63320061,-87.868906,2.3160474,12.1,14.18444266,0
Pose683,683,16.880,-20.296,2001,0,1,2.000,-97.2360521,2.11697426,-101.703144,0.650395032,13.6,14.1853555288,0
Pose880,880,17.280,-10.264,34,0,16,12.000,-94.3361225,-3.56057476,-110.571859,-2.86971461,16.8,14.217256851,0
Pose1327,1327,17.540,13.039,3,0,53,53.000,-94.6685994,4.70900434,-112.967505,-3.75293311,17.6,14.222360201,0
Pose1416,1416,16.960,19.319,63,0,9,9.000,-122.479501,-5.42725324,-119.739609,-1.1915939,15.3,14.22756549,0
Pose623,623,17.420,-22.703,37,0,15,7.000,-123.076434,-6.26431335,-124.636084,6.87775107,8.1,14.289975963,0
Pose1428,1428,17.280,20.014,76,0,7,7.000,-64.9418555,-5.80660405,-108.320304,2.35257134,12.2,14.317314206,0
Pose388,388,16.960,-37.614,4,0,49,42.000,-107.442684,-2.62642737,-111.381803,-9.06729103,22.5,14.339438073,0
Pose657,657,16.580,-21.376,2001,0,1,4.000,-89.625818,-10.2938893,-102.08116,2.82641028,11.8,14.343769252,0
Pose1358,1358,16.780,14.799,44,0,13,10.000,-73.0199266,-10.4218125,-126.145887,-0.940247294,15.2,14.3537774354,0
Pose1491,1491,16.720,23.750,6,0,43,24.000,107.218552,-5.82224488,-136.764849,-9.36284745,22.8,14.373437295,0
Pose1738,1738,17.660,46.892,47,0,12,5.000,-132.25716,-0.911350702,-148.695196,-20.9149685,33.2,14.37652835,0
Pose1647,1647,17.500,36.571,100,0,6,6.000,-124.644297,-4.56298362,-156.975011,-17.2480064,29.9,14.37679424,0
Pose1123,1123,17.340,1.432,38,0,14,9.000,-118.408274,-2.55184948,-118.726908,0.646617454,13.8,14.3819557086,0
Pose783,783,17.180,-15.514,43,0,13,11.000,-95.2272879,1.69097634,-101.286095,-8.46181741,22.0,14.384364331,0
Pose1156,1156,16.640,3.063,1,0,70,17.000,-125.510397,-1.11232627,-123.477308,-1.9032053,16.1,14.38711523,0
Pose1472,1472,18.040,22.542,85,0,7,7.000,-121.738611,-7.02063666,-124.760968,-17.3402468,30.0,14.39377788,0
Pose1733,1733,17.800,46.243,1,0,70,27.000,-28.2552582,-2.23077319,-124.754205,-2.51603406,16.7,14.435569346,0
Pose82,82,21.140,-66.517,76,1,7,7.000,-103.591838,-1.95847026,-137.510167,-4.26816564,18.3,14.458650924,0
Pose746,746,17.740,-17.323,58,0,10,10.000,-89.529859,0.477270002,-104.59539,-6.93230673,20.7,14.460923943,0
Pose496,496,19.260,-30.052,6,0,43,23.000,-96.9951992,1.21684753,-116.622012,-12.2445481,25.5,14.47990671,0
Pose1811,1811,16.680,59.894,2001,0,1,2.000,-75.6371053,0.792296251,-110.332882,6.98115704,8.2,14.483041336,0
Pose1336,1336,17.340,13.872,27,0,18,16.000,-127.047094,0.368889767,-123.620856,-2.31918111,16.6,14.512737001,0
Pose1962,1962,17.700,102.711,63,0,9,9.000,1481.34359,-9.17212422,-64.0607388,-0.862061117,15.3,14.5241449947,0
Pose1495,1495,18.540,24.586,2,0,61,32.000,-105.688576,-2.06363096,-128.682488,-7.95491822,21.7,14.540573602,0
Pose1100,1100,17.000,0.594,2001,0,1,2.000,-86.5994142,5.47209709,-107.168742,-4.17660081,18.3,14.541059271,0
Pose867,867,16.700,-10.962,30,0,17,17.000,-107.182467,-6.73292037,-112.553007,1.17430267,13.5,14.556872403,0
Pose788,788,17.320,-15.273,91,0,6,3.000,-120.593967,1.42956022,-110.003065,-3.24663208,17.5,14.578031128,0
Pose1441,1441,17.040,20.542,2001,0,1,3.000,-119.141002,0.377863659,-113.29327,-10.3018177,23.9,14.62836407,0
Pose1711,1711,17.300,43.452,3,0,53,14.000,-100.246265,-3.47678875,-120.896616,-3.95758202,18.2,14.638176182,0
Pose1906,1906,16.980,79.512,11,0,24,24.000,-1.16119707,-5.85140327,-126.614166,-12.4002514,25.8,14.63977374,0
Pose1370,1370,17.000,15.595,43,0,13,13.000,-91.5895204,1.43083609,-101.54252,-7.46803971,21.4,14.678764261,0
Pose693,693,16.960,-20.058,18,0,21,14.000,-84.7595477,-0.773764596,-103.584618,-1.67638069,16.2,14.691257379,0
Pose1683,1683,20.500,40.598,5,0,47,24.000,-44.649371,-3.4203244,-125.639103,-14.669321,27.9,14.6976111,0
Pose1068,1068,17.220,-1.004,25,0,18,18.000,-114.631914,-2.51281112,-111.291741,-0.950916502,15.6,14.7441751482,0
Pose213,213,16.660,-51.557,91,0,6,4.000,-90.6205867,3.51963135,-95.4794511,-1.21472577,15.9,14.806746807,0
Pose753,753,17.220,-16.991,2001,0,1,4.000,-115.803535,-2.04007314,-124.869259,-12.9702782,26.5,14.82674962,0
Pose1398,1398,17.520,17.648,10,0,24,18.000,120.930483,-3.45746441,-96.7053136,3.05267683,12.1,14.847409147,0
Pose727,727,16.880,-18.185,2001,0,1,8.000,-115.487161,-0.288084115,-125.593619,-8.05048236,22.1,14.854565876,0
Pose1561,1561,16.820,29.355,27,0,18,17.000,-87.5478749,2.5228805,-105.360993,0.988212507,14.0,14.8893912563,0
Pose1108,1108,18.180,0.886,2001,0,1,4.000,-126.750166,-1.67187894,-122.930329,1.23660595,13.8,14.912945355,0
Pose1803,1803,17.760,58.259,1,0,70,31.000,-130.571228,-1.84546493,-127.13496,-3.53726096,18.1,14.916465136,0
Pose1661,1661,16.960,38.236,27,0,18,17.000,-105.638666,-0.548117056,-109.522324,-1.96859761,16.7,14.928262151,0
Pose1857,1857,17.900,65.641,27,0,18,16.000,-98.9307158,-1.13621428,-127.831534,5.18692469,10.3,14.968232221,0
Pose177,177,18.200,-54.326,8,0,25,20.000,-114.876094,-0.487900714,-112.943052,-5.5481596,20.0,15.00665636,0
Pose1427,1427,16.860,19.959,73,1,8,8.000,-167.72044,-6.52424963,-163.180335,-3.87153058,18.5,15.015622478,0
Pose1119,1119,17.980,1.281,69,0,8,8.000,-133.362593,-3.0701143,-131.822476,6.37454295,9.3,15.037088655,0
Pose1483,1483,19.400,23.253,17,0,21,20.000,-109.704485,4.31813786,-125.127218,5.29972132,10.3,15.069749188,0
Pose1820,1820,16.640,60.753,53,0,11,10.000,-127.724031,-2.18333331,-121.346485,-3.43329438,18.2,15.110035058,0
Pose442,442,17.440,-33.056,2001,0,1,2.000,-90.9597722,3.39212807,-100.554588,-2.11327619,17.1,15.198051429,0
Pose1410,1410,16.840,18.758,95,0,6,3.000,-120.412216,-3.17044053,-118.574319,-7.99725225,22.4,15.202472975,0
Pose1181,1181,19.180,4.497,27,0,18,17.000,-134.125654,-2.78774525,-131.136587,0.60735627,14.7,15.246620643,0
Pose1815,1815,18.580,60.174,86,0,7,7.000,-75.9573433,-3.07386419,-93.0587251,-5.80119484,20.5,15.278924644,0
Pose566,566,17.000,-25.761,10,0,24,18.000,-96.6443525,2.58384052,-103.840188,2.78886829,12.8,15.309981461,0
Pose1375,1375,17.300,16.050,4,0,49,23.000,-127.349473,-3.45003976,-121.1091,-3.87794013,18.9,15.409853883,0
Pose1328,1328,18.280,13.106,3,0,53,12.000,-105.787547,-0.850745882,-114.93828,-1.40445586,16.7,15.435989726,0
Pose1422,1422,17.520,19.639,2001,0,1,2.000,-94.8018626,-0.99566589,-104.512673,8.50445848,7.8,15.454012632,0
Pose1656,1656,20.360,37.777,85,0,7,7.000,234.435963,-3.24356798,-145.816959,-11.6954566,26.0,15.47408906,0
Pose477,477,18.020,-30.822,55,0,11,10.000,-122.675605,0.395086701,-138.343962,4.66124941,11.3,15.495124469,0
Pose1499,1499,18.120,25.002,2001,0,1,4.000,-138.241155,-1.81931535,-150.955756,0.997329181,14.7,15.5975962629,0
Pose1518,1518,17.140,26.358,2001,0,1,3.000,460.370844,-2.0982262,-136.278814,4.08500486,12.0,15.676504374,0
Pose1982,1982,17.060,118.834,65,0,9,8.000,120.848162,1.96592879E-02,-128.412499,-1.21345692,16.8,15.707888772,0
Pose1873,1873,16.980,69.587,17,0,21,17.000,43.8976893,-3.46684598,-102.389055,8.02520886,8.5,15.722687974,0
Pose1747,1747,17.820,48.969,97,0,6,6.000,-107.274312,-7.7904946,-112.965553,-15.0758028,29.3,15.73177748,0
Pose793,793,17.520,-15.038,5,0,47,24.000,-108.867671,0.416696356,-110.336951,-10.8450668,25.5,15.73943988,0
Pose1465,1465,16.760,21.993,2001,0,1,4.000,-68.8928244,-3.21124633,-145.468639,0.710639532,15.1,15.7395755788,0
Pose1266,1266,17.920,8.702,63,0,9,9.000,-108.898712,-3.84211495,-113.840765,3.56480218,12.6,15.808321962,0
Pose643,643,18.860,-21.835,97,1,6,6.000,-116.078165,-1.37704637,-139.630534,-13.0412256,27.6,15.86289696,0
Pose801,801,16.920,-14.427,35,0,16,12.000,-119.735087,-1.33783139,-118.921333,-10.5960351,25.4,15.86356841,0
Pose1609,1609,16.600,33.625,35,0,16,16.000,-125.038696,-3.16740464,-124.049001,-9.24706197,24.2,15.877644227,0
Pose1626,1626,16.940,34.612,97,0,6,5.000,-135.007062,-7.246087,-138.570071,-6.35721707,21.6,15.878504637,0
Pose204,204,16.860,-52.224,4,0,49,25.000,-134.845856,-3.8771821,-133.60446,-9.343382,24.3,15.8909562,0
Pose1142,1142,16.740,2.379,2001,0,1,2.000,-124.861533,-7.02353504,-126.881701,-0.451286037,16.3,15.8938425667,0
Pose1049,1049,16.600,-2.340,2001,0,1,4.000,-77.7655993,4.36832188,-115.231116,-9.77889847,24.7,15.898991377,0
Pose1592,1592,16.680,32.149,2001,0,1,16.000,-91.3099621,-4.55441399,-107.945684,-1.40956182,17.2,15.931394362,0
Pose570,570,17.820,-25.682,76,0,7,7.000,-112.450989,-1.3250205,-127.807696,-1.5044322,17.3,15.94601102,0
Pose454,454,18.040,-32.447,11,1,24,17.000,-109.493331,-1.67670364,-119.551461,-8.82955808,23.9,15.953397728,0
Pose1936,1936,17.320,90.593,2001,0,1,3.000,288.489854,-6.41603846,-138.240476,-9.91952592,24.9,15.972426672,0
Pose968,968,17.460,-6.628,1,0,70,57.000,-93.6549665,1.12458392,-102.853205,-1.36199158,17.2,15.974207578,0
Pose334,334,17.080,-42.225,35,1,16,11.000,-114.608424,0.13467801,-121.515703,-9.57682581,24.6,15.980856771,0
Pose1970,1970,18.160,107.309,89,0,7,6.000,-94.980601,-3.714367309E-02,-111.137771,0.986063968,15.1,15.9874575712,0
Pose710,710,17.440,-19.313,58,0,10,10.000,-94.9551579,2.31444887,-102.529889,-8.76905025,23.9,16.007854775,0
Pose769,769,19.160,-16.363,29,0,17,13.000,-125.732921,5.507379691E-02,-135.72733,-0.82432801,16.8,16.058104791,0
Pose1864,1864,16.880,67.302,2001,0,1,17.000,-64.0919365,-5.88264347,-111.25133,1.18661602,15.0,16.067954418,0
Pose1553,1553,17.040,29.048,60,0,10,6.000,-104.574929,-0.911559089,-125.517219,-9.46560881,24.6,16.080952071,0
Pose105,105,18.180,-63.165,45,0,12,10.000,-127.341822,-1.48986985,-129.106106,-3.32633488,19.1,16.106298608,0
Pose1524,1524,17.660,26.936,2001,0,1,10.000,-130.539002,-3.26171292,-132.70424,3.01618466,13.4,16.114566194,0
Pose487,487,17.440,-30.425,2001,0,1,13.000,-155.241541,-4.6992623,-149.775544,-10.5339754,25.6,16.11942214,0
Pose452,452,18.880,-32.502,4,0,49,26.000,-122.074992,-1.58712508,-133.211293,-1.02755333,17.1,16.175202003,0
Pose1525,1525,17.780,26.938,2001,0,1,2.000,-141.185706,-5.07064784,-143.370064,-0.682411003,16.8,16.1858300973,0
Pose1870,1870,16.900,68.370,100,0,6,5.000,-95.7273162,-4.63033898,-142.41755,-12.7833647,27.7,16.19497177,0
Pose1537,1537,17.860,28.208,86,0,7,7.000,-86.2035717,-0.830977124,-109.565295,-9.13787792,24.5,16.275909872,0
Pose1509,1509,18.540,25.548,25,0,18,18.000,-135.239034,-2.05417007,-131.470966,-4.35890505,20.2,16.276985455,0
Pose1776,1776,16.980,54.270,18,0,21,27.000,-68.6154221,-6.24426561,-113.060221,-7.36061606,23.0,16.375445546,0
Pose1166,1166,16.720,3.734,28,0,18,11.000,-127.981977,0.925559153,-141.149626,-15.688363,30.5,16.3804733,0
Pose1134,1134,16.700,1.957,2001,0,1,3.000,-114.043526,-2.25485396,-113.938238,-6.34935705,22.2,16.485578655,0
Pose1511,1511,16.920,25.623,35,0,16,8.000,-38.3764293,5.28052742,-131.320266,-8.21464528,23.9,16.506819248,0
Pose1713,1713,16.700,43.528,53,0,11,10.000,-107.696251,-2.4878346,-113.369901,-4.80237897,20.9,16.577858927,0
Pose875,875,17.020,-10.481,4,0,49,24.000,-112.799831,0.229964181,-118.612688,-2.66484511,19.0,16.601639401,0
Pose1006,1006,18.500,-4.220,17,0,21,21.000,-104.256582,-5.90243053,-125.090681,0.592955492,16.1,16.6336599428,0
Pose1580,1580,18.340,31.407,2001,0,1,1.000,-9.45982516,-6.64271869,-117.864594,-2.62652325,19.0,16.636129075,0
Pose1173,1173,18.140,4.154,2001,0,1,6.000,-110.491598,-0.39313752,-119.601682,-5.28972416,21.4,16.639248256,0
Pose346,346,17.280,-40.769,72,0,8,6.000,-114.828765,-3.38763231,-109.913863,-6.02625518,22.1,16.676370338,0
Pose1651,1651,16.920,37.014,2001,0,1,1.000,57.7369696,-6.14630482,-111.060665,-3.45188123,19.8,16.693306893,0
Pose1186,1186,17.160,4.596,2001,0,1,5.000,-118.923467,-7.74096142,-140.921953,-5.40433354,21.6,16.736099814,0
Pose1372,1372,17.540,15.715,83,0,7,7.000,-122.808521,2.82119422,-144.035107,-16.3711197,31.5,16.76599227,0
Pose1789,1789,16.700,55.469,96,0,6,7.000,-76.6972885,-1.2478277,-121.910787,-5.80044854,22.0,16.779596314,0
Pose1249,1249,16.660,7.903,69,0,8,8.000,-135.167575,-3.713803,-133.877436,6.77676118,10.7,16.799085062,0
Pose546,546,17.740,-27.279,45,0,12,14.000,-113.443458,-1.74963343,-125.605888,-0.854819264,17.6,16.8306626624,0
Pose772,772,17.680,-16.296,2,0,61,31.000,-116.56978,1.7020408,-117.269283,-9.39905328,25.3,16.840852048,0
Pose1203,1203,19.020,5.283,6,0,43,23.000,-112.43058,-1.06113164,-123.273049,-8.25536985,24.3,16.870167135,0
Pose1326,1326,20.140,12.715,84,0,7,7.000,-137.145788,-4.60132148,-130.285475,-7.24408889,23.4,16.880319999,0
Pose1435,1435,16.640,20.349,25,0,18,18.000,-122.504283,-5.93079134,-116.550203,-1.0993035,17.9,16.91062685,0
Pose1557,1557,17.080,29.188,88,0,7,7.000,-89.7752639,3.80753266,-90.3977348,-10.9758753,26.8,16.92171223,0
Pose1219,1219,16.940,6.124,2001,0,1,1.000,-83.9965604,-1.74985332,-113.117951,-2.81313781,19.5,16.968175971,0
Pose470,470,19.420,-31.214,58,1,10,9.000,-114.413542,1.33280719,-103.317196,-5.80630224,22.2,16.974327984,0
Pose676,676,17.620,-20.480,17,1,21,19.000,-108.142623,1.79172557,-105.490099,4.09564313,13.3,16.986078817,0
Pose1320,1320,16.680,12.097,2001,0,1,7.000,-82.4352589,-3.92921483,-95.1118147,-9.34593626,25.4,16.988657366,0
Pose634,634,16.940,-22.129,2001,0,1,2.000,-108.942817,-0.843138186,-108.990869,-1.8408884,18.7,17.04320044,0
Pose687,687,17.080,-20.173,63,1,9,9.000,-114.011273,-5.09954357,-114.109299,-2.447652373E-02,17.1,17.077971128643,0
Pose1835,1835,16.840,61.937,16,0,22,7.000,-41.7412804,-1.6049782,-93.2239406,-6.6715544,23.1,17.09560104,0
Pose1489,1489,18.680,23.663,96,0,6,8.000,-152.795438,2.91688388,-145.51751,-15.3657228,31.0,17.17084948,0
Pose524,524,18.340,-28.346,29,0,17,17.000,-116.271425,-1.31049201,-128.499073,-0.106893434,17.3,17.2037959094,0
Pose558,558,16.740,-26.257,2001,0,1,5.000,-110.556699,-3.163562,-110.464994,-4.85881219,21.6,17.227069029,0
Pose721,721,16.880,-18.611,2001,0,1,1.000,-107.284675,-3.94513075,-108.220179,-0.947772703,18.1,17.2470045673,0
Pose902,902,17.200,-9.233,52,0,11,10.000,-123.883259,-2.26931689,-144.008567,-8.88385006,25.3,17.304534946,0
Pose1174,1174,19.660,4.175,25,0,18,18.000,-122.913398,-4.13402271,-125.571339,-5.32475449,22.1,17.307720959,0
Pose1517,1517,17.000,26.350,17,0,21,10.000,-112.298651,-8.1460131,-114.133793,3.14871917,14.5,17.333847253,0
Pose1414,1414,16.720,18.891,85,0,7,7.000,-143.977667,-3.36607484,-149.280396,-9.26851321,25.7,17.358338111,0
Pose1716,1716,17.020,43.728,2001,0,1,1.000,-81.9890988,-0.498092627,-93.2372868,5.07182563,12.8,17.364643067,0
Pose1447,1447,20.140,21.257,17,0,21,20.000,-110.249506,-4.43197476,-113.30418,1.99801752,15.6,17.398215768,0
Pose482,482,17.940,-30.681,1,0,70,33.000,-109.471144,-2.12987962,-134.992069,0.272934722,17.2,17.4456412498,0
Pose1999,1999,16.980,146.640,86,0,7,7.000,-83.1741782,-6.10902725,-108.817534,-9.37722505,25.9,17.460497455,0
Pose423,423,18.400,-34.543,4,0,49,23.000,-103.780409,-8.180617829E-03,-116.288198,-1.66088446,19.0,17.505203986,0
Pose1099,1099,18.220,0.554,85,0,7,7.000,-26.4265926,-6.15527618,-146.446583,-5.85104153,22.8,17.534062623,0
Pose981,981,17.040,-5.791,18,0,21,10.000,-158.732456,-4.7920133,-151.495425,-9.70416328,26.3,17.566253048,0
Pose708,708,16.600,-19.346,92,0,6,5.000,-80.360052,4.78699668,-91.0749932,1.96502714,15.8,17.568524426,0
Pose1384,1384,18.020,16.578,9,0,24,24.000,-131.363455,-4.8333129,-129.341823,-5.94525029,23.0,17.649274739,0
Pose1722,1722,17.760,44.764,1,0,70,41.000,-68.9454781,-1.44084877,-117.466356,-5.12176422,22.3,17.690412202,0
Pose1073,1073,16.900,-0.525,24,0,18,8.000,-69.4849306,-0.806409069,-135.144917,-11.7450378,28.3,17.72946598,0
Pose1007,1007,18.800,-4.110,2001,0,1,1.000,-157.033456,1.36898853,-167.176687,0.56813753,17.4,17.911323777,0
Pose667,667,16.900,-21.015,2001,0,1,4.000,-130.200646,-6.02473483,-124.063509,9.59073029,9.3,17.931657261,0
Pose1955,1955,17.160,97.811,2001,0,1,4.000,-7.55458995,1.55531825,-119.885519,1.06937139,17.0,17.962434251,0
Pose1256,1256,18.220,8.244,16,0,22,18.000,-114.899004,-0.386711104,-127.289966,-10.4039414,27.4,18.03645274,0
Pose897,897,20.640,-9.456,30,0,17,13.000,-131.832757,1.26245143,-141.50816,4.04953663,14.4,18.044582967,0
Pose811,811,18.160,-13.614,30,0,17,13.000,-127.028123,-5.15657541,-131.110097,1.93906201,16.3,18.045155809,0
Pose291,291,19.400,-45.568,77,0,7,7.000,-155.336736,-2.20684878,-157.868815,-3.92446817,21.6,18.067978647,0
Pose1345,1345,16.760,14.384,28,0,18,16.000,-96.9124522,-0.992677621,-104.566284,-11.0015467,28.0,18.09860797,0
Pose1674,1674,17.240,39.991,2001,0,1,4.000,-87.780256,-1.18792181,-104.126426,0.787989677,17.4,18.1091907093,0
Pose1804,1804,17.640,58.292,2001,0,1,5.000,-179.247931,-5.55541718,-170.142787,2.81945237,15.6,18.137507133,0
Pose1316,1316,16.800,11.779,30,0,17,13.000,18.303641,-4.32557271,-132.772015,3.27718186,15.2,18.149463674,0
Pose1869,1869,16.880,67.942,9,0,24,24.000,1036.24922,-1.592963563E-02,-111.372024,1.46708734,16.9,18.220378606,0
Pose1240,1240,16.700,7.277,28,0,18,15.000,-114.85114,0.448270476,-115.701384,-0.162983885,18.4,18.2533145035,0
Pose1254,1254,16.980,8.184,2001,0,1,2.000,-97.2547265,-1.04822186,-119.193485,2.0019523,16.5,18.30175707,0
Pose1246,1246,16.700,7.853,4,0,49,17.000,-103.869319,-1.24642052,-121.802466,-2.42158302,20.5,18.320575282,0
Pose919,919,20.240,-8.684,47,0,12,25.000,-131.26286,-2.36902021,-132.395637,-7.9621903,25.5,18.33402873,0
Pose1786,1786,18.700,55.078,3,0,53,36.000,-142.493381,-1.90922757,-134.505047,-11.1244321,28.4,18.38801111,0
Pose757,757,20.140,-16.917,11,0,24,21.000,-105.302768,-1.76133335,-106.139827,-7.96517606,25.6,18.431341546,0
Pose1131,1131,16.720,1.748,34,0,16,14.000,-109.031579,0.304637036,-105.256972,0.300916761,18.2,18.4708250849,0
Pose1858,1858,17.580,65.685,3,0,53,17.000,-103.038234,-1.24833098,-113.548364,-2.23909108,20.5,18.484818028,0
Pose870,870,17.080,-10.664,2,0,61,32.000,-102.025741,-2.4447786,-113.178857,-3.22462634,21.4,18.497836294,0
Pose1746,1746,17.540,48.764,85,0,7,6.000,-131.406379,-6.03366896,-150.131473,-5.08927868,23.1,18.519649188,0
Pose1124,1124,16.660,1.482,2001,0,1,1.000,-68.437692,-2.76152495,-97.8690144,1.10684701,17.6,18.596162309,0
Pose1052,1052,16.700,-1.997,29,0,17,16.000,-106.585051,-3.80233087,-113.98953,2.76772294,16.2,18.690950646,0
Pose1210,1210,19.180,5.437,28,0,18,15.000,-106.355521,-1.03855009,-115.058187,-1.85910585,20.4,18.726804735,0
Pose1324,1324,19.140,12.355,62,0,9,9.000,-140.73965,3.47414998,-132.638171,8.83161798,10.8,18.748456182,0
Pose1456,1456,18.760,21.693,2,0,61,31.000,-118.272305,-3.86223888,-124.258048,-8.78014876,26.8,18.897866116,0
Pose1393,1393,16.680,17.120,17,0,21,17.000,-86.8923933,-6.71638647,-120.639897,8.88888635,10.9,18.899997715,0
Pose1037,1037,17.040,-2.768,38,0,14,10.000,-90.8913685,-4.41754513,-95.9252515,7.25483319,12.4,18.929349871,0
Pose1267,1267,17.460,8.780,27,0,18,17.000,-121.043654,-8.2403796,-119.412695,5.2563986,14.2,18.93075874,0
Pose1154,1154,20.340,3.034,27,0,18,16.000,123.223363,-3.06542853,-109.563688,4.55107026,14.9,18.995963234,0
Pose1723,1723,22.280,45.000,27,0,18,16.000,-147.623425,0.810674957,-144.276383,5.00692178,14.5,19.006229602,0
Pose1925,1925,17.240,86.728,44,0,13,9.000,-45.6821058,-12.2126728,-144.151973,-5.97218718,24.4,19.025031538,0
Pose1347,1347,18.080,14.392,45,0,12,14.000,-129.914005,-1.61416071,-126.960073,4.70784376,14.8,19.037059384,0
Pose1025,1025,17.400,-3.333,2001,0,1,2.000,-100.825925,1.75221439,-99.8269812,13.0931455,7.3,19.08383095,0
Pose1856,1856,16.620,65.234,29,0,17,17.000,242.439132,-6.72515273,-109.656507,-3.31377476,22.1,19.117602716,0
Pose1282,1282,17.500,9.276,28,0,18,15.000,-101.243118,-3.03493782,-105.579021,-2.48455585,21.4,19.163899735,0
Pose1996,1996,18.080,139.656,51,0,12,14.000,539.494802,-7.91926502,-112.897116,-3.44895951,22.3,19.195936441,0
Pose1932,1932,17.060,88.713,2001,0,1,3.000,110.989089,-7.05306712,-139.008072,-6.30437162,24.9,19.226065542,0
Pose1493,1493,17.160,24.018,35,0,16,12.000,-120.216385,-2.86123036,-127.225877,-10.9683303,29.1,19.22850273,0
Pose1285,1285,17.100,9.434,29,0,17,13.000,-123.640598,-2.24447394,-116.760985,2.22696158,17.3,19.304265422,0
Pose834,834,17.860,-12.613,7,0,26,11.000,-7.55128624,-1.65256139,-106.686558,9.26703536,11.0,19.340331824,0
Pose1521,1521,18.100,26.887,16,0,22,17.000,-133.422858,1.94708382,-131.283978,-2.50099566,21.6,19.349103906,0
Pose1064,1064,17.920,-1.128,2001,0,1,3.000,-119.767305,-0.132387697,-121.382587,8.964364545E-02,19.4,19.480679280905,0
Pose786,786,16.860,-15.434,76,0,7,7.000,-142.592683,-1.31186519,-139.840612,-0.694529311,20.2,19.5749236201,0
Pose1708,1708,18.740,42.658,11,0,24,18.000,-119.255599,-0.716706627,-117.379035,-11.0243574,29.5,19.57807834,0
Pose1129,1129,18.820,1.724,11,0,24,22.000,-122.821166,-4.35840039,-117.777867,-7.79532829,26.6,19.584204539,0
Pose1684,1684,17.700,40.641,4,0,49,30.000,-153.918837,-1.15207646,-138.059223,-9.00921289,27.7,19.591708399,0
Pose1232,1232,17.880,6.740,25,0,18,18.000,-70.7189907,-2.17169997,-108.213417,2.1209431,17.7,19.60884879,0
Pose931,931,16.900,-8.256,2001,0,1,2.000,-127.998744,2.83478719,-125.344607,-1.22903658,20.8,19.693867078,0
